,id,name,caption,image_path,exists
61599,ROCO_77031,PMC5504896_LI-34-372-g003.jpg," High-resolution computed tomography of the chest (lower lobe cuts) showing bilateral intralobular and interlobular septal thickening with subpleural honeycombing and diffuse ground glass haze during the episode of Pneumocystis jiroveci pneumonia
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5504896_LI-34-372-g003.jpg,True
61600,ROCO_77032,PMC5040796_CRIT2016-1786265.002.jpg," Portable CXR showing bilateral perihilar infiltrates.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5040796_CRIT2016-1786265.002.jpg,True
61601,ROCO_77033,PMC5138484_CRIC2016-8370212.004.jpg," Transesophageal echocardiography. A linear structure arises from the line of closure of the aortic valve.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5138484_CRIC2016-8370212.004.jpg,True
61602,ROCO_77034,PMC5587925_CRIC2017-9842524.002.jpg," Chest X-ray showing final position of pacemaker and leads.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5587925_CRIC2017-9842524.002.jpg,True
61603,ROCO_77035,PMC4643116_40902_2015_42_Fig6_HTML.jpg," Panoramic radiography shows the fracture of the left mandibular coronoid process
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4643116_40902_2015_42_Fig6_HTML.jpg,True
61604,ROCO_77036,PMC5494395_CCR3-5-1119-g001.jpg," Computed tomography showed a homogenous, sharply defined mass, which was in contact with the middle lobe.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5494395_CCR3-5-1119-g001.jpg,True
61605,ROCO_77037,PMC4512590_CRIRH2015-107275.002.jpg," Ultrasound (US) echographic of right lung made in April 2014 before treatment. Presence of Ultrasound Lung Comets (ULCs) at the fifth right posterior intercostal space (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4512590_CRIRH2015-107275.002.jpg,True
61606,ROCO_77038,PMC5363090_HV-17-142-g002.jpg," Chest X-ray posteroanterior view showing cardiomegaly
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5363090_HV-17-142-g002.jpg,True
61607,ROCO_77039,PMC3420539_CRIM.ENDOCRINOLOGY2011-584930.001.jpg," Magnetic resonance imaging of the sellar region of our patient: no abnormal findings.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3420539_CRIM.ENDOCRINOLOGY2011-584930.001.jpg,True
61608,ROCO_77041,PMC4643153_PAMJ-22-6-g001.jpg," Abdominal CT- Scan, frontal slice, showing the intussusception and the volvulus of the small bowel
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4643153_PAMJ-22-6-g001.jpg,True
61609,ROCO_77042,PMC4531947_kjim-13-2-136-12f3.jpg," CT of chest. SVC and brachiocephalic veins are obliterated (arrow) and multiple collateral vessels are opacified at anterior chest wall and both axilla.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4531947_kjim-13-2-136-12f3.jpg,True
61610,ROCO_77043,PMC2892507_1752-1947-4-174-6.jpg," LSIV is seen (arrowhead) emptying into the PLSVC (arrow) (hemiazygous arch). * AA: aortic arch; AsAo: ascending aorta; DeAo: descending aorta; LP: left pulmonary artery; LSIV: left superior intercostal vein; MPA: main pulmonary artery; NSCLC: non small cell cancer; PLSVC: persistent left superior vena cava; RP: right pulmonary artery; (R)SVC: (right) superior vena cava.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2892507_1752-1947-4-174-6.jpg,True
61611,ROCO_77044,PMC3445133_10.1177_1941738110397875-fig26.jpg," Axial proton density sequence (TR = 4383 milliseconds, TE = 26 milliseconds) through the patella in a 15-year-old girl who sustained a patellar dislocation demonstrates an osteochondral fracture of the medial patellar facet (arrow) and a tear of the medial retinaculum and medial patellofemoral ligament at the patellar attachment (arrowhead).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3445133_10.1177_1941738110397875-fig26.jpg,True
61612,ROCO_77045,PMC5392192_IJNL-15-195-g002.jpg," Post thrombolysis CT scan of brain shows hemorrhagic transformation
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5392192_IJNL-15-195-g002.jpg,True
61613,ROCO_77047,PMC4657400_JoU-2015-0021-g006.jpg," Testicular tumor (Teratoma maturum) with coexisting microlithiasis
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4657400_JoU-2015-0021-g006.jpg,True
61614,ROCO_77048,PMC4534972_kjim-4-1-90-14f5.jpg," Chest roentgenogram after oral prednisone therapy.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4534972_kjim-4-1-90-14f5.jpg,True
61615,ROCO_77050,PMC1705542_330_2006_258_Fig9_HTML.jpg," Nonclassifiable anteroinferior labro-ligamentous injury. Transverse T1-weighted MR arthrogram shows markedly deformed and enlarged labro-ligamentous complex without differentiability of labrum, IGHL, and scapular periosteum. The lesion was associated with chronic anteroinferior instability
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1705542_330_2006_258_Fig9_HTML.jpg,True
61616,ROCO_77051,PMC3417940_lra-3-001f2.jpg," A magnetic resonance angiography (MRA) of patient 1, which reveals global ischemia of the right cerebral hemisphere as well as dissection of the right internal carotid artery (circled).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3417940_lra-3-001f2.jpg,True
61617,ROCO_77053,PMC5204061_TODENTJ-10-647_F8.jpg," Follow-up CT scan.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5204061_TODENTJ-10-647_F8.jpg,True
61618,ROCO_77054,PMC2785869_cia-4-451f1.jpg," Bilateral horizontal incompletely impacted third molars with lamina dura below the crown in a 36-year-old man.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2785869_cia-4-451f1.jpg,True
61619,ROCO_77055,PMC5126160_CMJ-129-2691-g001.jpg," Chest radiograph showing mediastinal air, massive subcutaneous emphysema, and bilateral pneumothorax compressing both lungs to 50%. The tracheal cannula was in good place.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5126160_CMJ-129-2691-g001.jpg,True
61620,ROCO_77056,PMC4110150_10-1055-s-0034-1376426-i140010-4.jpg,"  Magnetic resonance imaging demonstrating spontaneous resolution of the previously demonstrated unilateral hyperplasia of the occipitocondylar.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4110150_10-1055-s-0034-1376426-i140010-4.jpg,True
61621,ROCO_77057,PMC4924405_NMJ-57-194-g002.jpg," Computed tomography scan highlighting intraconal cystic mass in the left orbit
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4924405_NMJ-57-194-g002.jpg,True
61622,ROCO_77058,PMC4158632_JCVJS-5-59-g014.jpg," MRI showing basilar invagination and Chiari malformation
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4158632_JCVJS-5-59-g014.jpg,True
61623,ROCO_77059,PMC3863657_asj-7-308-g003.jpg," The promontory angle: the angles between sacral upper margin and horizontal line.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3863657_asj-7-308-g003.jpg,True
61624,ROCO_77060,PMC3532568_nihms414545f1a.jpg," (A) Guidewire placement beyond a high-grade proximal stenosis(B) Stent deployed with filter-wire embolic protection device, shown after removal in (C). Embolic debris is visible in the distal section of the EPD.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3532568_nihms414545f1a.jpg,True
61625,ROCO_77061,PMC4867705_biodiversity_data_journal-4-e8029-g004_d.jpg," Vulval region with post-uterine sac
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4867705_biodiversity_data_journal-4-e8029-g004_d.jpg,True
61626,ROCO_77062,PMC2726544_1752-1947-0003-0000006180-1.jpg," Magnetic resonance venography of central veins of patient number one. There is loss of normal flow void with extensive echogenic material in the SVC and both brachiocephalic veins extending into the subclavians.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2726544_1752-1947-0003-0000006180-1.jpg,True
61627,ROCO_77063,PMC3485130_1752-1947-6-315-2.jpg," Contrast radiography after the fourth cycle of first-line chemotherapy. Contrast radiography revealed two sections of stenosis in the esophago-gastric junction and gastric body. The length of the stenosis from the gastric lower body to the antrum was 4cm, and the pyloric ring was intact.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3485130_1752-1947-6-315-2.jpg,True
61628,ROCO_77064,PMC4594447_pr-2015-3-5938-g001.jpg," Brain magnetic resonance imaging: multiple contrast-enhanced cerebral lesions.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4594447_pr-2015-3-5938-g001.jpg,True
61629,ROCO_77065,PMC3318220_CRIM2012-486309.002.jpg," Transesophageal echocardiography showing left atrial myxoma.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3318220_CRIM2012-486309.002.jpg,True
61630,ROCO_77066,PMC3198627_PC-1-115-g002.jpg," Catheterization study showing LSVC opening to CS
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3198627_PC-1-115-g002.jpg,True
61631,ROCO_77069,PMC5031110_umj0085-0203-f8.jpg," Post-operative antero-posterior radiograph showing the dual PLAD configuration
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5031110_umj0085-0203-f8.jpg,True
61632,ROCO_77070,PMC3652151_ERT2013-983049.005.jpg," Coronal FLAIR MRI scan demonstrating the left mesial temporal lesion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3652151_ERT2013-983049.005.jpg,True
61633,ROCO_77071,PMC3283939_JISP-15-393-g015.jpg," Post-operative radiograph of control site between 35 and 36
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3283939_JISP-15-393-g015.jpg,True
61634,ROCO_77072,PMC3928840_ABR-3-28-g006.jpg," Thoracic CT shows AVM in Superior segment of both lower lobes (arrows)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3928840_ABR-3-28-g006.jpg,True
61635,ROCO_77074,PMC4430077_gr1.jpg," Axial view showing the proximal part of the colo-colonic intussusception of the sigmoid colon.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4430077_gr1.jpg,True
61636,ROCO_77075,PMC3372282_2045-3329-1-3-20.jpg," T1WSE: subcutaneous mass of the lateral aspect of the left buttock that is clearly hypointense to subcutaneous fat.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3372282_2045-3329-1-3-20.jpg,True
61637,ROCO_77076,PMC5652344_bcr-2017-220852f10.jpg," Post-treatment MRI T2 mapping of the patella. Values within the deep, middle and superficial layers of <40 indicate hyaline cartilage morphology.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5652344_bcr-2017-220852f10.jpg,True
61638,ROCO_77077,PMC5448245_HV-18-15-g002.jpg," Transesophageal echocardiogram demonstrating rapid presence of agitated saline bubbles in left upper pulmonary vein. LA: Left arm, LUPV: Left upper pulmonary vein
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5448245_HV-18-15-g002.jpg,True
61639,ROCO_77079,PMC5288610_JOCR-6-103-g008.jpg," Recurrence post curettage with cement in situ.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5288610_JOCR-6-103-g008.jpg,True
61640,ROCO_77080,PMC3389890_poljradiol-75-4-61-g003.jpg," Chest ultrasonography. Hyperechoic tumor beteween thickened pleural laminas. Hypoechoic and anechoic areas of haemorrhage within the tumor (< diaphragm, → tumour).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3389890_poljradiol-75-4-61-g003.jpg,True
61641,ROCO_77081,PMC4531685_kjim-17-4-278-14f3.jpg," Gross examination of the excised tumor: Relatively well-demarcated, grayish-white mass measuring 7.5×16.0×4.5 cm in size showed expanding growth pattern. The tumor contained central cystic degeneration and homogeneous and homogenous solid portion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4531685_kjim-17-4-278-14f3.jpg,True
61642,ROCO_77082,PMC4775791_CRID2016-7081919.005.jpg," Axial MR image (T2 weighted, 3D DRIVE CLEAR) showing the postoperative changes.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4775791_CRID2016-7081919.005.jpg,True
61643,ROCO_77083,PMC3614728_IJBS-06-066-g002.jpg," CT with oral and IV contrast on presentation. Cecum dilated to 6.7 cm.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3614728_IJBS-06-066-g002.jpg,True
61644,ROCO_77084,PMC3470993_1752-1947-6-270-2.jpg," Positron emission tomography (PET) imaging showing the uptake of FDG at the lower and upper lesions in the left lung.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3470993_1752-1947-6-270-2.jpg,True
61645,ROCO_77085,PMC5206424_CRIA2016-6124086.002.jpg," Severe central canal stenosis at L2-3 which is believed to have contributed to the distribution of fluid injected through the catheter.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5206424_CRIA2016-6124086.002.jpg,True
61646,ROCO_77086,PMC3880816_PAMJ-15-151-g001.jpg," Image échographique mode 2D en coupe intercostale droite montrant une dilatation pyélocalicielle (flèche rouge) avec un épanchement minime intra péritonéal
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3880816_PAMJ-15-151-g001.jpg,True
61647,ROCO_77087,PMC4875971_CRIOR2016-1830875.005.jpg," High resolution cross-sectional ultrasound of the Achilles tendon suffering from acute paratendinopathy. Laterally to the body of the Achilles tendon (filled arrow), a hypoechoic area is visible (dotted arrow), which is compatible with fluid collection between the tendon and the paratenon.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4875971_CRIOR2016-1830875.005.jpg,True
61648,ROCO_77089,PMC5090081_CRID2016-2491714.017.jpg," Presence of peri-implant bone loss.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5090081_CRID2016-2491714.017.jpg,True
61649,ROCO_77091,PMC5035719_isd-46-147-g007.jpg," A calcifying epithelial odontogenic tumor is seen in the left posterior mandible as a mixed lesion with dense opaque foci associated with an impacted tooth.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5035719_isd-46-147-g007.jpg,True
61650,ROCO_77092,PMC4805615_13244_2016_481_Fig6_HTML.jpg," A 52-year-old male with known diagnosis of small cell lung carcinoma and new onset seizures. Increased FLAIR signal is noted in the mesial temporal lobes, left greater than right without mass effect or volume loss. Based on positive serum anti Hu antibodies and imaging findings, the diagnosis of paraneoplastic limbic encephalitis was made
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4805615_13244_2016_481_Fig6_HTML.jpg,True
61651,ROCO_77093,PMC4596442_gox-3-e517-g014.jpg," Fracture of the calcaneus was found. Open reduction and internal fixation with screws was performed.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4596442_gox-3-e517-g014.jpg,True
61652,ROCO_77094,PMC4742047_PAMJ-22-160-g003.jpg," La radiographie de la main droite en post-opératoire après ostéosynthèse de la luxation et les fractures associées par embrochage
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4742047_PAMJ-22-160-g003.jpg,True
61653,ROCO_77096,PMC4139139_1471-2482-14-53-3.jpg," ST allograft reconstruction of the CC joint with two-tunnel technique.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4139139_1471-2482-14-53-3.jpg,True
61654,ROCO_77097,PMC2740109_1757-1626-0002-0000006450-2.jpg," Coronal section on CT Abdomen showing Haemoperitoneum and laceration of the spleen.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2740109_1757-1626-0002-0000006450-2.jpg,True
61655,ROCO_77098,PMC5731030_JPBS-9-274-g011.jpg," A preoperative cone beam computed tomography to determine the width of buccal bone
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5731030_JPBS-9-274-g011.jpg,True
61656,ROCO_77099,PMC3341440_cmj-48-60-g001.jpg," Computed tomography findings. Two well-enhanced ill-defined masses (blue arrow head) are seen on the anterior aspect of the thyroid bed. An approximately 24-mm sized well-defined mass (red arrow) is located on the left side of the esophagus.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3341440_cmj-48-60-g001.jpg,True
61657,ROCO_77100,PMC3047835_12245_2010_171_Fig1_HTML.jpg," Sagittal US view
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3047835_12245_2010_171_Fig1_HTML.jpg,True
61658,ROCO_77101,PMC5478219_medscimonit-23-2863-g001.jpg," An illustrative case of the measurement of the C4 oblique angle. The C4 oblique angle was measured as the angle between the superior endplate of the C4 and the inferior endplate of the C2.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5478219_medscimonit-23-2863-g001.jpg,True
61659,ROCO_77102,PMC2408924_1749-8090-3-32-6.jpg," Transesophageal echocardiogram shows a huge anterior mediastinal fluid filled mass.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2408924_1749-8090-3-32-6.jpg,True
61660,ROCO_77103,PMC4909965_gr1.jpg," Computed tomographic scan of the patient.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4909965_gr1.jpg,True
61661,ROCO_77106,PMC5286476_CRIS2017-7872535.002.jpg," Chest X-ray shows hydroaeric level in the right hemithorax, suggesting state after pneumonectomy.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5286476_CRIS2017-7872535.002.jpg,True
61662,ROCO_77107,PMC5024830_AJUM-12-38-g002.jpg," Omphalocele.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5024830_AJUM-12-38-g002.jpg,True
61663,ROCO_77108,PMC4045356_ISRN.ORTHOPEDICS2013-432675.001.jpg," Diagrammatic illustration showing the retroacetabular surface (S) and the retroacetabular tangent (T) with the retroacetabular angle in between (θ). The latter is geometrically equivalent to angle δ which is a safe angle for placing screw 1 at the lateral margin of the posterior wall of the acetabulum. Screw 1 is parallel to the retroacetabular tangent and would not penetrate the joint. Screws 2 and 3 that are placed at distances a and b, respectively, from the margin of the posterior wall (medialization distance) can be inserted safely at bigger angles than the retroacetabular angle (δ′ and δ′′).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4045356_ISRN.ORTHOPEDICS2013-432675.001.jpg,True
61664,ROCO_77109,PMC4623901_12891_2015_756_Fig2_HTML.jpg," The mechanical tibiofemoral angle (MTFA) was defined as the angle formed between the mechanical axis of the femur and that of the tibia. The mechanical axis of the femur was defined as the line joining the center of the femoral head and the center of the femoral component. The mechanical axis of the tibia was defined as the line connecting the center of the tibial component and the center of the tibial plafond.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4623901_12891_2015_756_Fig2_HTML.jpg,True
61665,ROCO_77110,PMC4283855_KITP-11-23087-g003.jpg," CT of the lungs 3 months after hospital discharge shows the regression of the changes in the lungs after treatment
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4283855_KITP-11-23087-g003.jpg,True
61666,ROCO_77111,PMC3190489_IJRI-21-182-g002.jpg," Frontal radiograph of the chest shows a NG tube forming a loop in the left bronchus (arrow) before the tip (arrowhead) reaches the right lower lobe bronchus
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3190489_IJRI-21-182-g002.jpg,True
61667,ROCO_77112,PMC2919461_1749-799X-5-48-5.jpg," Radiograph of the3-ring frame.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2919461_1749-799X-5-48-5.jpg,True
61668,ROCO_77113,PMC5534017_rjx138f01.jpg," Coronal slice of the CT of the abdomen/pelvis demonstrating a lesion arising from the mid-to-distal small bowel.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5534017_rjx138f01.jpg,True
61669,ROCO_77114,PMC2527547_1757-1626-1-90-2.jpg," CT scan; CT scan confirmed mediastinal abnormality, demonstrating a 6-cm mass in the anterior mediastinum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2527547_1757-1626-1-90-2.jpg,True
61670,ROCO_77115,PMC4479722_jkns-57-379-g001.jpg," Head CT showing a large right CSH with midline shift. CSH : chronic subdural hematoma.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4479722_jkns-57-379-g001.jpg,True
61671,ROCO_77117,PMC1766022_330_2006_333_Fig2_HTML.jpg," Cystic cavities in the osteochondral graft area with fissure-like gap (arrow) between cartilage caps of the grafts in a patient 2 years after osteochondral autografts. Both signs are associated with a poor prognosis
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1766022_330_2006_333_Fig2_HTML.jpg,True
61672,ROCO_77118,PMC5432586_402_2017_2678_Fig3_HTML.jpg," Technique for inserting the simulated screw (arrows) in sagittal view
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5432586_402_2017_2678_Fig3_HTML.jpg,True
61673,ROCO_77119,PMC4131091_CRIM2014-292864.002.jpg," Pelvic mass involving right ureter.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4131091_CRIM2014-292864.002.jpg,True
61674,ROCO_77120,PMC3863969_10.1177_2047981613512830-fig2.jpg," Ultrasonography at the 12 o’clock position of the left breast revealed an 8 × 11 mm, irregular, non-parallel, hypoechoic mass with microlobulated margin and echogenic halo (arrowheads). The superficial margin of the mass touches the skin line and the deep margin is located on the fibroglandular tissue.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3863969_10.1177_2047981613512830-fig2.jpg,True
61675,ROCO_77121,PMC3144001_or-2011-1-e7-g004.jpg," Coronal plain T2-weighted magnetic resonance imaging of the left knee at 10 years after the osteochondral plug autograft demonstrates the surface of the medial condyle is covered with well-reconstructed articular cartilage (arrowhead).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3144001_or-2011-1-e7-g004.jpg,True
61676,ROCO_77122,PMC4167882_40064_2014_1212_Fig4_HTML.jpg,"  Coronal CT scan showing a giant goiter extending into the mediastinum (black arrow), laminating and deflecting the trachea to the right (white arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4167882_40064_2014_1212_Fig4_HTML.jpg,True
61677,ROCO_77125,PMC5395983_WJCC-5-148-g003.jpg," Echocardiography short axis view showing liner foreign body in the right ventricle.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5395983_WJCC-5-148-g003.jpg,True
61678,ROCO_77127,PMC3542926_CRIM.EM2012-204585.001.jpg," CT head without contrast: 25 mm basilar artery aneurysm with partial thrombosis and no evidence of rupture.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3542926_CRIM.EM2012-204585.001.jpg,True
61679,ROCO_77128,PMC4000595_40064_2014_901_Fig3_HTML.jpg,"  An axial thoracic image from post-resuscitation MDCT in a 34 year-old man with cardiac arrest demonstrates high-attenuating walls of the ascending thoracic aorta (white arrows, 70 HU) and the descending thoracic aorta (black arrow, 59 HU). No other vascular signs are demonstrated in the great vessels. Presternal subcutaneous fat layer (arrowhead) is 4-mm in thickness*.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4000595_40064_2014_901_Fig3_HTML.jpg,True
61680,ROCO_77129,PMC4062241_EUS-2-105-g001.jpg," Endoscopic ultrasound showing inverted triangular mass in AP window (35.1 × 28.7).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4062241_EUS-2-105-g001.jpg,True
61681,ROCO_77130,PMC4546971_CRICC2015-295735.001.jpg," Computed tomography showing extensive right axillary lymphadenopathy (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4546971_CRICC2015-295735.001.jpg,True
61682,ROCO_77131,PMC5224670_JCE-26-100-g001.jpg," Parasternal short-axis view at the level of the mitral valve in diastole showing the bridge of tissue dividing the mitral valve into two orifices
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5224670_JCE-26-100-g001.jpg,True
61683,ROCO_77133,PMC4333885_13256_2014_3099_Fig1_HTML.jpg,"  X-ray taken before the patient’s first surgery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4333885_13256_2014_3099_Fig1_HTML.jpg,True
61684,ROCO_77135,PMC5362980_TODENTJ-11-8_F2.jpg," Diagnostic radiograph taken on the day of injury.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5362980_TODENTJ-11-8_F2.jpg,True
61685,ROCO_77136,PMC4905831_jvms-78-781-g002.jpg," Two-dimensional echocardiogram (long-axis view from the right parasternal location) of a 7-year-old spayed female domestic short-haired cat with endomyocardial RCM, showing marked left atrial enlargement and irregular hyperechoic endocardial regions within the left ventricle (arrowheads). Ao, aorta; LA, left atrium; LV, left ventricle; PE, pericardial effusion; RV, right ventricle.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4905831_jvms-78-781-g002.jpg,True
61686,ROCO_77137,PMC3011341_TSS-03-05-g-001.jpg," Chest x-ray shows a well-delineated mass (arrow) in the right middle mediastinum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3011341_TSS-03-05-g-001.jpg,True
61687,ROCO_77138,PMC4811243_1677-5538-ibju-42-1-0165-gf03.jpg," Superselective catheterization of the interlobular artery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4811243_1677-5538-ibju-42-1-0165-gf03.jpg,True
61688,ROCO_77139,PMC5038495_ol-12-04-2451-g02.jpg," An ultrasound scan of the right thyroid lobe of a patient with papillary thyroid microcarcinoma and coexisting hyperthyroidism shows a nodule with microcalcification.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5038495_ol-12-04-2451-g02.jpg,True
61689,ROCO_77140,PMC4168644_JCIS-4-45-g016.jpg," 74-year-old female who suffered from knee pain daily while walking diagnosed as due to presence of calcium pyrophosphate dehydrate crystals. Ultrasound of the right knee shows punctuate calcification “hyperechoic foci” in the medial meniscus (white arrows) that was medially located to the medial collateral ligament (red arrows).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4168644_JCIS-4-45-g016.jpg,True
61690,ROCO_77141,PMC2817893_TOORTHJ-4-39_F10.jpg," Lateral cervical spine X-Ray showing anterior corpectomies and fusion using autograft and dynamic plate and screws from C3 to C6.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2817893_TOORTHJ-4-39_F10.jpg,True
